29.2071, 293.881, 177.692, -1, 10682624, 0.0169873, 4.16461
29.2071, 293.881, 255.797, -1, 10682624, 0.0169873, 4.16461
29.3405, 356.873, 96.4825, -1, 1638656, 0.0323421, 3.67351
29.3405, 356.873, 250.932, -1, 1638656, 0.0323421, 3.67351
29.5196, 306.299, 274.015, -1, 8585983, 0.030418, 2.54901
29.5513, 395.571, 265.497, -1, 5046528, 0.0614244, 3.8501
29.6968, 254.359, 269.274, -1, 9699839, 0.0341221, 2.05457
29.7891, 356.672, 101.926, -1, 10486783, 0.0326328, 3.29697
29.8767, 222.325, 272.049, -1, 14352640, 0.0338212, 4.37959
30.6452, 276.422, 11.369, -1, 3080449, 0.0337099, 7.49409
30.7715, 169.14, 270.148, -1, 15335936, 0.0228104, 5.59585
30.9447, 211.739, 11.7548, -1, 15925760, 0.0240205, 5.63844
30.9447, 211.739, 57.3804, -1, 15925760, 0.0240205, 5.63844
31.1183, 319.087, 37.5511, -1, 5046783, 0.0375194, 1.92536
31.2654, 363.585, 228.329, -1, 9503231, 0.0248197, 2.04896
31.5018, 97.4843, 4.05258, -1, 7209471, 0.0253006, 1.98381
31.7233, 344.693, 82.7354, -1, 12124416, 0.0169092, 4.24549
31.7881, 38.1774, 88.9965, -1, 3408128, 0.0626937, 3.76586
31.7971, 350.039, 64.5761, -1, 2621951, 0.0224856, 1.86161
31.8272, 78.0059, 276.011, -1, 6554367, 0.0243249, 2.4769
32.2708, 303.398, 109.711, -1, 6226431, 0.0349606, 1.95688
32.2708, 303.398, 319.447, -1, 6226431, 0.0349606, 1.95688
32.614, 380.828, 278.717, -1, 7799296, 0.030379, 5.04006
32.6617, 199.792, 358.897, -1, 8258304, 0.0424907, 6.39359
32.6924, 154.479, 119.58, -1, 9175551, 0.0138027, 2.0394
32.7199, 338.762, 60.0229, -1, 2687232, 0.0155933, 3.72949
32.7199, 338.762, 196.002, -1, 2687232, 0.0155933, 3.72949
32.7199, 338.762, 239.696, -1, 2687232, 0.0155933, 3.72949
33.0254, 424.882, 320.903, -1, 983551, 0.0166041, 1.82045
33.0944, 392.627, 115.826, -1, 66559, 0.0334525, 2.85323
33.106, 353.54, 109.223, -1, 14549503, 0.0409395, 2.19585
33.5879, 324.007, 202.578, -1, 6947839, 0.0298012, 3.13816
33.8456, 350.092, 68.2287, -1, 2556415, 0.0220978, 1.86118
33.8456, 350.092, 281.416, -1, 2556415, 0.0220978, 1.86118
33.9504, 419.766, 331.428, -1, 15204863, 0.0374586, 2.2169
34.3872, 415.186, 70.8878, -1, 4719103, 0.0210469, 1.91759
34.3872, 415.186, 274.534, -1, 4719103, 0.0210469, 1.91759
34.489, 301.991, 319.908, -1, 3539455, 0.0292818, 1.88524
34.6716, 289.631, 166.4, -1, 8258303, 0.0217353, 2.53709
34.6716, 289.631, 261.179, -1, 8258303, 0.0217353, 2.53709
34.9216, 420.424, 165.756, -1, 2031872, 0.040015, 3.69475
34.9216, 420.424, 339.331, -1, 2031872, 0.040015, 3.69475
35.3596, 313.5, 83.6567, -1, 5767935, 0.0315507, 2.45138
35.3596, 313.5, 266.375, -1, 5767935, 0.0315507, 2.45138
35.3995, 309.56, 315.752, -1, 1770239, 0.0443289, 2.3181
35.4267, 82.0928, 279.163, -1, 10813696, 0.0357808, 4.17062
35.4415, 167.477, 270.646, -1, 14942975, 0.024316, 2.78188
35.4771, 138.06, 271.564, -1, 8324095, 0.0325153, 3.19886
35.673, 130.599, 270.703, -1, 9765633, 0.0374436, 13.0556
36.0648, 357.711, 273.06, -1, 3343359, 0.0310688, 2.98442
36.1903, 153.83, 100.272, -1, 11731711, 0.0192544, 2.66075
36.4079, 116.625, 1.54181, -1, 7734016, 0.044545, 6.34518
36.4079, 116.625, 182.48, -1, 7734016, 0.044545, 6.34518
36.6357, 399.027, 275.646, -1, 8913663, 0.0217115, 2.55853
37.036, 211.444, 118.833, -1, 4391935, 0.0381326, 3.02991
37.036, 211.444, 182.538, -1, 4391935, 0.0381326, 3.02991
37.5655, 92.4602, 72.7883, -1, 12059392, 0.0249572, 6.73606
37.5655, 92.4602, 123.864, -1, 12059392, 0.0249572, 6.73606
37.5655, 92.4602, 169.124, -1, 12059392, 0.0249572, 6.73606
37.5681, 380.553, 285.745, -1, 15991807, 0.0271165, 3.55576
37.5693, 367.154, 265.403, -1, 5374209, 0.0358301, 7.73544
37.8484, 277.824, 100.901, -1, 1507839, 0.0393707, 1.83341
37.8484, 277.824, 251.013, -1, 1507839, 0.0393707, 1.83341
37.918, 97.9991, 317.659, -1, 8454403, 0.0160529, 32.2998
38.0339, 199.46, 176.298, -1, 6750719, 0.0359768, 1.97086
38.0709, 394.682, 196.163, -1, 7013375, 0.0535492, 3.14211
38.3964, 41.9006, 40.8979, -1, 2228481, 0.0340959, 7.40888
38.3964, 41.9006, 150.759, -1, 2228481, 0.0340959, 7.40888
38.4601, 466.02, 270.586, -1, 7340543, 0.0257371, 1.98838
38.9634, 33.1179, 181.039, -1, 7013120, 0.0414451, 6.27968
38.9634, 33.1179, 359.937, -1, 7013120, 0.0414451, 6.27968
38.9765, 76.6114, 274.238, -1, 8716800, 0.0356201, 5.10692
38.9847, 251.777, 270.755, -1, 6161151, 0.0316107, 2.46317
39.0389, 345.48, 96.1538, -1, 1573631, 0.014353, 2.3123
39.1023, 337.232, 267.33, -1, 6553858, 0.0264633, 15.7288
39.4291, 164.267, 33.9892, -1, 16253187, 0.0251948, 35.9706
39.7185, 323.844, 0.989105, -1, 2425599, 0.0365448, 2.33908
39.7185, 323.844, 257.973, -1, 2425599, 0.0365448, 2.33908
39.7185, 323.844, 308.591, -1, 2425599, 0.0365448, 2.33908
39.734, 274.922, 104.055, -1, 2949887, 0.0188165, 2.35707
39.8632, 2.77749, 42.3897, -1, 16187903, 0.0209345, 2.24706
39.8632, 2.77749, 136.247, -1, 16187903, 0.0209345, 2.24706
39.9229, 388.6, 185.78, -1, 8324095, 0.0409941, 3.19928
39.9771, 8.10395, 53.9897, -1, 4653824, 0.0213664, 6.07864
39.9771, 8.10395, 126.963, -1, 4653824, 0.0213664, 6.07864
39.9989, 212.694, 101.611, -1, 1442303, 0.0582817, 1.83224
40.0275, 202.477, 88.7251, -1, 2425343, 0.0523733, 1.857
40.0275, 202.477, 179.874, -1, 2425343, 0.0523733, 1.857
40.0275, 202.477, 357.156, -1, 2425343, 0.0523733, 1.857
40.2289, 196.135, 178.366, -1, 12976640, 0.0325318, 5.417
40.291, 158.864, 275.245, -1, 4915711, 0.0233293, 1.92188
41.8342, 468.654, 270.244, -1, 14352895, 0.0314581, 2.18933
41.9378, 395.579, 197.892, -1, 10289919, 0.0312122, 2.60811
42.1128, 114.367, 181.471, -1, 5571583, 0.0314437, 3.07974
42.8979, 376.742, 81.3133, -1, 4194560, 0.0436147, 3.80631
42.8979, 376.742, 258.639, -1, 4194560, 0.0436147, 3.80631
43.0165, 326.92, 269.251, -1, 3802111, 0.0380313, 3.00575
43.1463, 101.916, 175.819, -1, 1704959, 0.0224792, 2.9179
43.461, 353.031, 141.002, -1, 4588031, 0.0366684, 1.91365
